series_id,industry_code,industry_name,supersector_code,seasonal_code,datatype_code,metric,year,period,period_name,value,footnote_codes,ingested_at
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2025,M02,February,39.14,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2025,M01,January,39.07,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M12,December,38.94,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M11,November,38.77,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M10,October,38.69,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M09,September,38.55,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M08,August,38.34,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M07,July,38.29,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M06,June,38.1,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M05,May,38.04,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M04,April,37.99,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M03,March,37.77,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M02,February,37.54,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2024,M01,January,37.51,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M12,December,37.27,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M11,November,37.2,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M10,October,37.02,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M09,September,36.87,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M08,August,36.8,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M07,July,36.72,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M06,June,36.35,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M05,May,36.28,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M04,April,36.13,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M03,March,36.0,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M02,February,35.88,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2023,M01,January,35.6,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M12,December,35.65,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M11,November,35.45,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M10,October,35.27,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M09,September,35.11,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M08,August,34.93,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M07,July,34.82,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M06,June,34.71,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M05,May,34.54,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M04,April,34.32,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M03,March,34.14,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M02,February,33.96,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2022,M01,January,33.83,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M12,December,33.63,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M11,November,33.46,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M10,October,33.39,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M09,September,33.27,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M08,August,33.08,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M07,July,32.92,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M06,June,32.82,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M05,May,32.72,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M04,April,32.55,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M03,March,32.24,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M02,February,32.28,,2026-08-25 14:48:41.372731
CES2000000003,20000000,Construction,20,S,03,avg_hourly_earnings,2021,M01,January,32.15,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2026,M07,July,1637.67,P,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2026,M06,June,1625.45,P,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2026,M05,May,1619.55,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2026,M04,April,1611.69,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2026,M03,March,1604.06,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2026,M02,February,1611.72,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2026,M01,January,1600.94,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M12,December,1573.12,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M11,November,1578.58,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M10,October,1561.45,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M09,September,1560.39,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M08,August,1555.22,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M07,July,1549.47,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M06,June,1542.0,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M05,May,1539.33,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M04,April,1533.87,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M03,March,1541.35,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M02,February,1514.72,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2025,M01,January,1515.92,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M12,December,1510.87,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M11,November,1504.28,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M10,October,1508.91,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M09,September,1507.31,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M08,August,1491.43,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M07,July,1485.65,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M06,June,1497.33,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M05,May,1483.56,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M04,April,1466.41,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M03,March,1484.36,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M02,February,1464.06,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2024,M01,January,1451.64,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M12,December,1457.26,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M11,November,1461.96,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M10,October,1447.48,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M09,September,1437.93,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M08,August,1438.88,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M07,July,1432.08,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M06,June,1417.65,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M05,May,1411.29,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M04,April,1405.46,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M03,March,1396.8,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M02,February,1399.32,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2023,M01,January,1409.76,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M12,December,1379.66,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M11,November,1364.83,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M10,October,1368.48,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M09,September,1358.76,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M08,August,1351.79,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M07,July,1351.02,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M06,June,1346.75,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M05,May,1347.06,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M04,April,1335.05,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M03,March,1317.8,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M02,February,1334.63,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2022,M01,January,1312.6,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M12,December,1321.66,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M11,November,1308.29,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M10,October,1288.85,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M09,September,1317.49,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M08,August,1286.81,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M07,July,1280.59,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M06,June,1270.13,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M05,May,1276.08,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M04,April,1272.71,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M03,March,1270.26,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M02,February,1233.1,,2026-08-25 14:48:41.372731
CES2000000011,20000000,Construction,20,S,11,avg_weekly_earnings,2021,M01,January,1263.5,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2026,M07,July,12611.0,P,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2026,M06,June,12606.0,P,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2026,M05,May,12595.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2026,M04,April,12597.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2026,M03,March,12598.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2026,M02,February,12583.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2026,M01,January,12582.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M12,December,12580.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M11,November,12593.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M10,October,12603.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M09,September,12612.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M08,August,12615.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M07,July,12625.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M06,June,12636.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M05,May,12651.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M04,April,12662.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M03,March,12666.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M02,February,12671.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2025,M01,January,12673.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M12,December,12693.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M11,November,12711.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M10,October,12697.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M09,September,12758.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M08,August,12772.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M07,July,12806.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M06,June,12814.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M05,May,12825.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M04,April,12833.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M03,March,12836.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M02,February,12852.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2024,M01,January,12875.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M12,December,12872.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M11,November,12859.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M10,October,12837.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M09,September,12872.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M08,August,12861.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M07,July,12862.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M06,June,12875.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M05,May,12869.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M04,April,12884.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M03,March,12888.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M02,February,12898.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2023,M01,January,12903.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M12,December,12895.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M11,November,12896.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M10,October,12883.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M09,September,12849.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M08,August,12832.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M07,July,12800.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M06,June,12767.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M05,May,12735.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M04,April,12726.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M03,March,12674.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M02,February,12601.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2022,M01,January,12564.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M12,December,12537.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M11,November,12498.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M10,October,12453.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M09,September,12393.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M08,August,12353.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M07,July,12305.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M06,June,12247.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M05,May,12216.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M04,April,12193.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M03,March,12229.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M02,February,12172.0,,2026-08-25 14:48:41.372731
CES3000000001,30000000,Manufacturing,30,S,01,all_employees_thousands,2021,M01,January,12142.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2026,M07,July,40.4,P,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2026,M06,June,40.4,P,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2026,M05,May,40.4,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2026,M04,April,40.4,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2026,M03,March,40.3,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2026,M02,February,40.2,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2026,M01,January,40.2,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M12,December,40.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M11,November,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M10,October,40.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M09,September,40.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M08,August,40.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M07,July,40.2,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M06,June,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M05,May,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M04,April,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M03,March,40.3,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M02,February,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2025,M01,January,40.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M12,December,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M11,November,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M10,October,39.9,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M09,September,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M08,August,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M07,July,39.9,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M06,June,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M05,May,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M04,April,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M03,March,40.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M02,February,40.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2024,M01,January,39.9,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2023,M12,December,39.8,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2023,M11,November,39.9,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2023,M10,October,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2023,M09,September,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2023,M08,August,40.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2023,M07,July,40.0,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2023,M06,June,40.1,,2026-08-25 14:48:41.372731
CES3000000002,30000000,Manufacturing,30,S,02,avg_weekly_hours,2023,M05,May,40.1,,2026-08-25 14:48:41.372731
